核心客户号|签约日期|当前签约日期|零售签约产品代码|零售签约产品描述|签约口径说明
1518777122|2015/1/26|2015/1/26|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1320641661|2014/7/14|2014/7/14|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1515946839|2015/1/2|2015/1/2|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1182652345|2012/4/12|2012/4/12|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1329394309|2016/2/18|2016/2/18|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1518878803|2015/1/29|2015/1/29|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1523459792|2015/7/31|2015/7/31|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1502048799|2013/7/18|2013/7/18|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1506569328|2014/2/10|2014/2/10|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1221401476|2013/2/4|2013/2/4|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1510823749|2014/6/27|2014/6/27|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1126323659|2011/11/24|2011/11/24|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1526951276|2015/12/24|2015/12/24|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1295592695|2015/12/6|2015/12/6|20110|外汇买卖|客户签约我行外汇买卖产品，即视为客户持有该产品
1520322045|2015/4/5|2015/4/5|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1526377417|2015/12/1|2015/12/1|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1215823103|2012/2/2|2012/2/2|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1510166014|2014/6/25|2014/6/25|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1526884332|2015/12/25|2015/12/25|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1519750659|2015/3/17|2015/3/17|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1164807055|2016/2/4|2016/2/4|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1504533232|2016/2/23|2016/2/23|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1099963407|2014/9/3|2014/9/3|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1153439583|2012/1/13|2012/1/13|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1308512102|2014/1/14|2014/1/14|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1119439654|2006/8/20|2015/8/23|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1502147964|2013/12/12|2013/12/12|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1515435061|2015/3/22|2015/3/22|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1508240521|2014/9/7|2014/9/7|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1506289565|2015/11/25|2015/11/25|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1506793447|2015/2/13|2015/2/13|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1515644896|2014/11/29|2014/11/29|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1524715907|2015/12/29|2015/12/29|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1507726371|2014/3/24|2014/3/24|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1512300523|2014/9/23|2014/9/23|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1526173199|2016/2/2|2016/2/2|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1528554059|2016/3/16|2016/3/18|101021|三个月及以下定期存款|存款协议级汇总表（存款期限在3月及以下定期）余额>0
1510364447|2014/6/14|2014/6/14|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1511544861|2014/7/24|2014/7/24|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1512744791|2014/8/30|2016/2/24|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1527217693|2016/1/6|2016/1/6|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1301201537|2012/5/8|2014/3/6|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1519248466|2015/10/15|2015/10/15|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1510149416|2014/7/4|2014/11/18|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1521858009|2015/6/4|2015/6/4|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1528105696|2016/2/23|2016/2/23|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1526797336|2015/12/18|2015/12/18|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1516752291|2015/8/4|2015/8/4|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1527085840|2015/12/30|2015/12/30|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1211731318|2015/3/30|2015/9/2|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1513914552|2014/10/8|2014/10/8|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1525500400|2015/10/27|2015/10/27|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1179621474|2007/12/9|2012/4/14|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1501849986|2014/6/25|2015/6/28|101021|三个月及以下定期存款|存款协议级汇总表（存款期限在3月及以下定期）余额>0
1212895415|2014/1/10|2014/1/10|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1514124036|2014/10/15|2014/10/15|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1512983546|2014/9/8|2014/9/8|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1526433151|2016/3/20|2016/3/20|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1220987824|2013/12/21|2013/12/21|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1525184744|2015/10/14|2015/10/14|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1527286061|2016/3/13|2016/3/13|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1520847603|2015/4/24|2015/4/24|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1300327436|2013/6/26|2013/6/26|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1256627126|2012/7/18|2012/7/18|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1516526818|2014/12/25|2014/12/25|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1506112957|2014/3/20|2014/3/20|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1500337781|2013/4/18|2013/4/18|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1502117295|2014/9/10|2014/9/10|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1513035130|2016/3/1|2016/3/1|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1524008922|2015/8/24|2015/8/24|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1508301746|2014/4/8|2014/4/8|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1100530867|2013/2/2|2013/2/2|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1327934386|2012/9/18|2012/9/18|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1352005783|2013/12/27|2013/12/27|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1250518435|2014/1/10|2014/1/10|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1512155240|2014/12/7|2014/12/7|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1160378287|2012/9/10|2015/10/7|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1296606707|2013/12/12|2013/12/12|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1527066913|2015/12/31|2015/12/31|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1276182971|2014/8/5|2014/8/5|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1521658580|2015/5/27|2015/5/27|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1524762701|2015/9/22|2015/9/22|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1161872187|2013/7/5|2013/7/5|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1526886526|2015/12/23|2015/12/23|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1008519285|2011/10/27|2016/2/16|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1510395419|2014/6/24|2014/6/24|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1520480630|2015/7/13|2015/7/13|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1527939388|2016/2/19|2016/2/19|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1515230417|2014/11/24|2014/11/24|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1519212842|2015/2/13|2015/2/13|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1524690463|2015/11/20|2015/11/20|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1526159694|2015/11/21|2015/11/21|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1506524567|2015/2/28|2015/2/28|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1500692982|2014/11/6|2014/11/6|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1518296266|2015/11/2|2015/11/2|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1177076937|2014/8/27|2015/4/18|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1153013826|2011/8/30|2015/10/13|101021|三个月及以下定期存款|存款协议级汇总表（存款期限在3月及以下定期）余额>0
1521399807|2015/6/16|2015/6/16|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1512611670|2014/8/27|2014/8/27|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1526928121|2016/1/7|2016/1/7|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1229201888|2011/3/30|2016/1/10|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1259099322|2012/3/7|2012/3/7|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1511486634|2014/7/17|2014/7/17|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1522335378|2015/6/16|2015/8/11|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1506551045|2014/2/9|2014/2/9|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1337102935|2012/11/28|2013/7/12|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1507824329|2015/11/29|2015/11/29|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1516660066|2014/12/30|2014/12/30|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1515263214|2014/11/19|2014/11/19|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1506443038|2014/1/25|2014/1/25|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1510111952|2014/6/20|2014/6/20|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1266159596|2013/6/25|2013/6/25|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1517618105|2015/9/14|2015/9/14|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1527068525|2016/3/14|2016/3/14|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1209675856|2015/9/25|2015/9/25|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1516625843|2016/3/14|2016/3/14|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1512610200|2015/12/13|2015/12/13|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1157944014|2014/2/18|2014/2/18|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1513145502|2014/11/17|2015/10/28|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1327965869|2014/4/29|2014/4/29|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1526507059|2016/1/2|2016/1/2|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1295602903|2014/2/16|2014/2/16|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1241822087|2015/11/11|2015/11/11|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1526741920|2015/12/30|2015/12/30|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1506543096|2015/11/4|2015/11/4|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1527689826|2016/1/27|2016/1/27|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1122897578|2006/3/11|2016/3/12|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1505950802|2013/12/30|2013/12/30|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1515232176|2014/11/18|2014/11/18|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1142151362|2015/12/24|2015/12/24|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1527310481|2016/1/20|2016/1/20|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1520252783|2015/5/30|2015/5/30|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1508211474|2014/4/4|2014/4/4|101024|两年定期存款|存款协议级汇总表（存款期限两年定期)余额>0
1203287290|2014/8/19|2014/8/19|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1526184806|2016/2/23|2016/2/23|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1520926292|2016/1/28|2016/1/28|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1522976847|2015/7/9|2015/7/9|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1313653720|2015/9/23|2015/9/23|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1113584382|2016/3/17|2016/3/17|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1526847342|2015/12/31|2015/12/31|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1505840188|2014/2/15|2014/2/15|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1527483304|2016/1/26|2016/2/4|101021|三个月及以下定期存款|存款协议级汇总表（存款期限在3月及以下定期）余额>0
1508162358|2014/5/25|2014/5/25|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1527914899|2016/2/19|2016/2/19|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1516179902|2014/12/25|2014/12/25|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1526730832|2015/12/17|2015/12/17|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1527081194|2015/12/30|2015/12/30|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1101088763|2012/1/12|2012/1/12|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1179621474|2016/1/20|2016/1/20|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1526001052|2015/12/22|2015/12/22|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1507861292|2014/3/27|2014/3/27|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1099090535|2013/1/29|2013/1/29|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1526662954|2015/12/13|2015/12/13|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1514979661|2015/12/4|2015/12/4|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1095394756|2012/8/8|2012/8/8|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
